Mar 31 2023     09:52:20 am     Elt: 000300 Seconds.  Real Time: 000300
ID: No spectrum identifier defined
Memory Size: 1024 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,       11, 000
   9,       64, 000
  10,       66, 000
  11,       82, 000
  12,       77, 000
  13,       84, 000
  14,      104, 000
  15,      104, 000
  16,      133, 000
  17,      103, 000
  18,      138, 000
  19,       99, 000
  20,      105, 000
  21,      109, 000
  22,      110, 000
  23,      106, 000
  24,      120, 000
  25,      142, 000
  26,      162, 000
  27,      147, 000
  28,      154, 000
  29,      187, 000
  30,      184, 000
  31,      186, 000
  32,      192, 000
  33,      220, 000
  34,      259, 000
  35,      261, 000
  36,      278, 000
  37,      270, 000
  38,      303, 000
  39,      299, 000
  40,      331, 000
  41,      339, 000
  42,      369, 000
  43,      375, 000
  44,      374, 000
  45,      353, 000
  46,      352, 000
  47,      347, 000
  48,      356, 000
  49,      337, 000
  50,      343, 000
  51,      343, 000
  52,      315, 000
  53,      318, 000
  54,      349, 000
  55,      313, 000
  56,      324, 000
  57,      322, 000
  58,      276, 000
  59,      303, 000
  60,      324, 000
  61,      314, 000
  62,      284, 000
  63,      308, 000
  64,      278, 000
  65,      310, 000
  66,      291, 000
  67,      270, 000
  68,      253, 000
  69,      265, 000
  70,      268, 000
  71,      295, 000
  72,      280, 000
  73,      255, 000
  74,      282, 000
  75,      247, 000
  76,      262, 000
  77,      238, 000
  78,      236, 000
  79,      247, 000
  80,      241, 000
  81,      232, 000
  82,      235, 000
  83,      255, 000
  84,      249, 000
  85,      191, 000
  86,      221, 000
  87,      236, 000
  88,      222, 000
  89,      204, 000
  90,      219, 000
  91,      193, 000
  92,      213, 000
  93,      192, 000
  94,      184, 000
  95,      201, 000
  96,      165, 000
  97,      163, 000
  98,      183, 000
  99,      162, 000
 100,      172, 000
 101,      175, 000
 102,      178, 000
 103,      181, 000
 104,      177, 000
 105,      157, 000
 106,      195, 000
 107,      177, 000
 108,      164, 000
 109,      160, 000
 110,      152, 000
 111,      177, 000
 112,      142, 000
 113,      156, 000
 114,      131, 000
 115,      149, 000
 116,      139, 000
 117,      136, 000
 118,      135, 000
 119,      133, 000
 120,      144, 000
 121,      127, 000
 122,      135, 000
 123,      137, 000
 124,      124, 000
 125,      124, 000
 126,      128, 000
 127,      137, 000
 128,      131, 000
 129,      116, 000
 130,      131, 000
 131,      113, 000
 132,      114, 000
 133,      125, 000
 134,      124, 000
 135,      112, 000
 136,      123, 000
 137,      101, 000
 138,      113, 000
 139,       98, 000
 140,       88, 000
 141,      106, 000
 142,       94, 000
 143,       84, 000
 144,       92, 000
 145,       96, 000
 146,       86, 000
 147,       87, 000
 148,       75, 000
 149,       86, 000
 150,       84, 000
 151,       84, 000
 152,       64, 000
 153,       89, 000
 154,       82, 000
 155,       77, 000
 156,       81, 000
 157,       67, 000
 158,       81, 000
 159,       78, 000
 160,       77, 000
 161,       68, 000
 162,       65, 000
 163,       76, 000
 164,       81, 000
 165,       55, 000
 166,       62, 000
 167,       59, 000
 168,       72, 000
 169,       67, 000
 170,       65, 000
 171,       61, 000
 172,       52, 000
 173,       72, 000
 174,       69, 000
 175,       65, 000
 176,       52, 000
 177,       60, 000
 178,       61, 000
 179,       48, 000
 180,       41, 000
 181,       67, 000
 182,       56, 000
 183,       48, 000
 184,       50, 000
 185,       63, 000
 186,       62, 000
 187,       62, 000
 188,       60, 000
 189,       48, 000
 190,       58, 000
 191,       54, 000
 192,       55, 000
 193,       47, 000
 194,       51, 000
 195,       57, 000
 196,       61, 000
 197,       49, 000
 198,       48, 000
 199,       64, 000
 200,       61, 000
 201,       52, 000
 202,       69, 000
 203,       62, 000
 204,       47, 000
 205,       45, 000
 206,       56, 000
 207,       43, 000
 208,       47, 000
 209,       40, 000
 210,       41, 000
 211,       54, 000
 212,       38, 000
 213,       48, 000
 214,       43, 000
 215,       52, 000
 216,       35, 000
 217,       50, 000
 218,       32, 000
 219,       26, 000
 220,       32, 000
 221,       39, 000
 222,       44, 000
 223,       35, 000
 224,       28, 000
 225,       33, 000
 226,       44, 000
 227,       46, 000
 228,       32, 000
 229,       41, 000
 230,       34, 000
 231,       29, 000
 232,       41, 000
 233,       42, 000
 234,       49, 000
 235,       43, 000
 236,       36, 000
 237,       41, 000
 238,       29, 000
 239,       37, 000
 240,       22, 000
 241,       35, 000
 242,       28, 000
 243,       38, 000
 244,       25, 000
 245,       31, 000
 246,       33, 000
 247,       40, 000
 248,       23, 000
 249,       30, 000
 250,       27, 000
 251,       31, 000
 252,       29, 000
 253,       29, 000
 254,       24, 000
 255,       30, 000
 256,       28, 000
 257,       28, 000
 258,       23, 000
 259,       32, 000
 260,       27, 000
 261,       23, 000
 262,       24, 000
 263,       27, 000
 264,       24, 000
 265,       32, 000
 266,       26, 000
 267,       19, 000
 268,       24, 000
 269,       16, 000
 270,       23, 000
 271,       31, 000
 272,       15, 000
 273,       25, 000
 274,       29, 000
 275,       25, 000
 276,       27, 000
 277,       19, 000
 278,       21, 000
 279,       19, 000
 280,       15, 000
 281,       19, 000
 282,       12, 000
 283,       16, 000
 284,       16, 000
 285,       19, 000
 286,       11, 000
 287,       26, 000
 288,       19, 000
 289,       36, 000
 290,       16, 000
 291,       25, 000
 292,       26, 000
 293,       28, 000
 294,       27, 000
 295,       24, 000
 296,       20, 000
 297,       24, 000
 298,       14, 000
 299,       22, 000
 300,       15, 000
 301,       17, 000
 302,       19, 000
 303,       21, 000
 304,        9, 000
 305,       20, 000
 306,        8, 000
 307,       20, 000
 308,       20, 000
 309,       15, 000
 310,       17, 000
 311,       17, 000
 312,       24, 000
 313,       17, 000
 314,       20, 000
 315,       22, 000
 316,        9, 000
 317,       25, 000
 318,       12, 000
 319,       16, 000
 320,       17, 000
 321,       28, 000
 322,       13, 000
 323,       14, 000
 324,       26, 000
 325,       24, 000
 326,       18, 000
 327,       17, 000
 328,       16, 000
 329,       12, 000
 330,       23, 000
 331,       20, 000
 332,       16, 000
 333,       13, 000
 334,       23, 000
 335,       15, 000
 336,       19, 000
 337,       28, 001
 338,       10, 001
 339,       13, 001
 340,       20, 001
 341,       21, 001
 342,       11, 001
 343,       18, 001
 344,       19, 001
 345,       18, 001
 346,       16, 001
 347,       35, 001
 348,       21, 001
 349,       21, 001
 350,       37, 001
 351,       32, 001
 352,       40, 001
 353,       37, 001
 354,       38, 001
 355,       46, 001
 356,       43, 001
 357,       57, 001
 358,       70, 001
 359,       61, 001
 360,       72, 001
 361,       72, 001
 362,       76, 001
 363,       80, 001
 364,       89, 001
 365,       77, 001
 366,       85, 001
 367,       80, 001
 368,       81, 001
 369,       78, 001
 370,       85, 001
 371,       80, 001
 372,       65, 001
 373,       78, 001
 374,       68, 001
 375,       50, 001
 376,       72, 001
 377,       46, 001
 378,       38, 001
 379,       35, 001
 380,       30, 001
 381,       25, 001
 382,       29, 001
 383,       26, 001
 384,       20, 001
 385,       20, 001
 386,       16, 001
 387,       12, 001
 388,       13, 001
 389,       13, 001
 390,        8, 001
 391,        4, 001
 392,        9, 001
 393,        9, 001
 394,        7, 001
 395,        7, 001
 396,        7, 001
 397,        5, 001
 398,        3, 001
 399,        7, 001
 400,       11, 001
 401,        5, 000
 402,        5, 000
 403,        7, 000
 404,        8, 000
 405,        4, 000
 406,        6, 000
 407,        5, 000
 408,        4, 000
 409,        9, 000
 410,        6, 000
 411,        9, 000
 412,        7, 000
 413,        5, 000
 414,       12, 000
 415,       11, 000
 416,        6, 000
 417,        8, 000
 418,        6, 000
 419,        5, 000
 420,        2, 000
 421,        5, 000
 422,        6, 000
 423,        6, 000
 424,        5, 000
 425,        9, 000
 426,        9, 000
 427,        5, 000
 428,        6, 000
 429,        7, 000
 430,        4, 000
 431,        7, 000
 432,        4, 000
 433,        7, 000
 434,        7, 000
 435,        9, 000
 436,        8, 000
 437,        2, 000
 438,        4, 000
 439,        8, 000
 440,        5, 000
 441,        2, 000
 442,        3, 000
 443,        4, 000
 444,        3, 000
 445,        7, 000
 446,        1, 000
 447,        5, 000
 448,        7, 000
 449,        7, 000
 450,        7, 000
 451,        5, 000
 452,        7, 000
 453,       10, 000
 454,        8, 000
 455,        5, 000
 456,        4, 000
 457,        9, 000
 458,        6, 000
 459,       10, 000
 460,        7, 000
 461,       10, 000
 462,        7, 000
