May 17 2024     12:17:08 pm     Elt: 000030 Seconds.  Real Time: 000030
ID: No spectrum identifier defined
Memory Size: 1024 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,        0, 000
   9,        1, 000
  10,        0, 000
  11,        2, 000
  12,        2, 000
  13,        0, 000
  14,        0, 000
  15,        1, 000
  16,        0, 000
  17,        0, 000
  18,        1, 000
  19,        2, 000
  20,        1, 000
  21,        0, 000
  22,        0, 000
  23,        3, 000
  24,        1, 000
  25,        1, 000
  26,        2, 000
  27,        1, 000
  28,        0, 000
  29,        1, 000
  30,        2, 000
  31,        0, 000
  32,        0, 000
  33,        0, 000
  34,        1, 000
  35,        1, 000
  36,        2, 000
  37,        1, 000
  38,        1, 000
  39,        0, 000
  40,        0, 000
  41,        1, 000
  42,        1, 000
  43,        0, 000
  44,        1, 000
  45,        0, 000
  46,        2, 000
  47,        3, 000
  48,        0, 000
  49,        0, 000
  50,        1, 000
  51,        0, 000
  52,        0, 000
  53,        0, 000
  54,        1, 000
  55,        0, 000
  56,        1, 000
  57,        1, 000
  58,        0, 000
  59,        2, 000
  60,        0, 000
  61,        0, 000
  62,        1, 000
  63,        5, 000
  64,        0, 000
  65,        1, 000
  66,        1, 000
  67,        0, 000
  68,        1, 000
  69,        0, 000
  70,        0, 000
  71,        2, 000
  72,        0, 000
  73,        3, 000
  74,        0, 000
  75,        1, 000
  76,        1, 000
  77,        3, 000
  78,        0, 000
  79,        1, 000
  80,        0, 000
  81,        0, 000
  82,        0, 000
  83,        0, 000
  84,        0, 000
  85,        1, 000
  86,        0, 000
  87,        0, 000
  88,        5, 000
  89,        0, 000
  90,        3, 000
  91,        2, 000
  92,        0, 000
  93,        1, 000
  94,        1, 000
  95,        1, 000
  96,        2, 000
  97,        1, 000
  98,        4, 000
  99,        2, 000
 100,        1, 000
 101,        1, 000
 102,        2, 000
 103,        1, 000
 104,        2, 000
 105,        3, 000
 106,        0, 000
 107,        1, 000
 108,        2, 000
 109,        3, 000
 110,        2, 000
 111,        1, 000
 112,        2, 000
 113,        1, 000
 114,        2, 000
 115,        1, 000
 116,        1, 000
 117,        3, 000
 118,        0, 000
 119,        1, 000
 120,        1, 000
 121,        1, 000
 122,        2, 000
 123,        1, 000
 124,        1, 000
 125,        5, 000
 126,        1, 000
 127,        4, 000
 128,        1, 000
 129,        2, 000
 130,        2, 000
 131,        3, 000
 132,        5, 000
 133,        4, 000
 134,        1, 000
 135,        6, 000
 136,        3, 000
 137,        8, 000
 138,        4, 000
 139,        2, 000
 140,        3, 000
 141,        2, 000
 142,        1, 000
 143,        3, 000
 144,        0, 000
 145,        3, 000
 146,        0, 000
 147,        3, 000
 148,        4, 000
 149,        2, 000
 150,        3, 000
 151,        1, 000
 152,        2, 000
 153,        0, 000
 154,        3, 000
 155,        1, 000
 156,        2, 000
 157,        0, 000
 158,        2, 000
 159,        0, 000
 160,        4, 000
 161,        2, 000
 162,        2, 000
 163,        3, 000
 164,        0, 000
 165,        3, 000
 166,        1, 000
 167,        1, 000
 168,        3, 000
 169,        5, 000
 170,        4, 000
 171,        2, 000
 172,        7, 000
 173,        2, 000
 174,        3, 000
 175,        2, 000
 176,        2, 000
 177,        3, 000
 178,        4, 000
 179,        4, 000
 180,        1, 000
 181,        2, 000
 182,        2, 000
 183,        4, 000
 184,        3, 000
 185,        5, 000
 186,        5, 000
 187,        6, 000
 188,        2, 000
 189,        2, 000
 190,        2, 000
 191,        5, 000
 192,        1, 000
 193,        6, 000
 194,        8, 000
 195,        1, 000
 196,        5, 000
 197,        4, 000
 198,        3, 000
 199,        4, 000
 200,        2, 000
 201,        4, 000
 202,        3, 000
 203,        4, 000
 204,        4, 000
 205,        2, 000
 206,        3, 000
 207,        3, 000
 208,        5, 000
 209,        2, 000
 210,        3, 000
 211,        4, 000
 212,        3, 000
 213,        6, 000
 214,        5, 000
 215,        3, 000
 216,        3, 000
 217,        5, 000
 218,        1, 000
 219,        5, 000
 220,        7, 000
 221,        1, 000
 222,        2, 000
 223,        6, 000
 224,        5, 000
 225,        6, 000
 226,        3, 000
 227,        5, 000
 228,        5, 000
 229,        2, 000
 230,        4, 000
 231,        6, 000
 232,        6, 000
 233,        1, 000
 234,        6, 000
 235,        2, 000
 236,        5, 000
 237,       12, 000
 238,        7, 000
 239,        7, 000
 240,        5, 000
 241,        3, 000
 242,        5, 000
 243,        7, 000
 244,        9, 000
 245,        8, 000
 246,       10, 000
 247,        4, 000
 248,        3, 000
 249,        6, 000
 250,        3, 000
 251,        9, 000
 252,       12, 000
 253,        9, 000
 254,        6, 000
 255,        2, 000
 256,        5, 000
 257,        4, 000
 258,        6, 000
 259,        9, 000
 260,        6, 000
 261,        9, 000
 262,       10, 000
 263,       10, 000
 264,        5, 000
 265,       16, 000
 266,        6, 000
 267,        8, 000
 268,       11, 000
 269,       17, 000
 270,       12, 000
 271,        6, 000
 272,       12, 000
 273,       10, 000
 274,       11, 000
 275,        9, 000
 276,       11, 000
 277,        8, 000
 278,       10, 000
 279,       12, 000
 280,        8, 000
 281,       10, 000
 282,       12, 000
 283,       16, 000
 284,       14, 000
 285,       12, 000
 286,       13, 000
 287,       12, 000
 288,       15, 000
 289,       11, 000
 290,        6, 000
 291,       15, 000
 292,       10, 000
 293,       16, 000
 294,       22, 000
 295,        9, 000
 296,       12, 000
 297,       19, 000
 298,       19, 000
 299,       15, 000
 300,       27, 000
 301,       19, 000
 302,       15, 000
 303,       22, 000
 304,       22, 000
 305,       18, 000
 306,       18, 000
 307,       21, 000
 308,       16, 000
 309,       20, 000
 310,       26, 000
 311,       21, 000
 312,       24, 000
 313,       23, 000
 314,       32, 000
 315,       22, 000
 316,       22, 000
 317,       22, 000
 318,       23, 000
 319,       21, 000
 320,       31, 000
 321,       25, 000
 322,       31, 000
 323,       26, 000
 324,       33, 000
 325,       25, 000
 326,       31, 000
 327,       30, 000
 328,       27, 000
 329,       34, 000
 330,       38, 000
 331,       37, 000
 332,       30, 000
 333,       29, 000
 334,       24, 000
 335,       27, 000
 336,       18, 000
 337,       31, 000
 338,       27, 000
 339,       33, 000
 340,       24, 000
 341,       34, 000
 342,       39, 000
 343,       31, 000
 344,       28, 000
 345,       26, 000
 346,       30, 000
 347,       37, 000
 348,       30, 000
 349,       32, 000
 350,       36, 000
 351,       32, 000
 352,       31, 000
 353,       33, 000
 354,       35, 000
 355,       36, 000
 356,       29, 000
 357,       37, 000
 358,       34, 000
 359,       38, 000
 360,       33, 001
 361,       42, 001
 362,       53, 001
 363,       56, 001
 364,       50, 001
 365,       69, 001
 366,       52, 001
 367,       52, 001
 368,       70, 001
 369,       61, 001
 370,       62, 001
 371,       66, 001
 372,       45, 001
 373,       53, 001
 374,       50, 001
 375,       25, 001
 376,       21, 001
 377,       22, 001
 378,       23, 001
 379,       19, 001
 380,        3, 001
 381,        6, 001
 382,        3, 001
 383,        1, 001
 384,        3, 001
 385,        0, 001
 386,        0, 001
 387,        0, 001
 388,        0, 001
 389,        0, 001
 390,        0, 001
 391,        0, 001
 392,        0, 001
 393,        0, 000
 394,        0, 000
 395,        0, 000
 396,        0, 000
 397,        0, 000
 398,        0, 000
 399,        0, 000
 400,        0, 000
 401,        0, 000
 402,        0, 000
 403,        0, 000
 404,        0, 000
 405,        0, 000
 406,        0, 000
 407,        0, 000
 408,        0, 000
 409,        0, 000
 410,        0, 000
 411,        0, 000
 412,        0, 000
 413,        0, 000
 414,        0, 000
 415,        0, 000
 416,        0, 000
 417,        0, 000
 418,        0, 000
 419,        0, 000
 420,        0, 000
 421,        0, 000
 422,        0, 000
 423,        0, 000
 424,        0, 000
 425,        0, 000
 426,        0, 000
 427,        0, 000
 428,        0, 000
 429,        0, 000
 430,        0, 000
 431,        0, 000
 432,        0, 000
 433,        0, 000
 434,        0, 000
 435,        0, 000
 436,        0, 000
 437,        0, 000
 438,        0, 000
 439,        0, 000
 440,        0, 000
 441,        0, 000
 442,        0, 000
 443,        0, 000
 444,        0, 000
 445,        0, 000
 446,        0, 000
 447,        0, 000
 448,        0, 000
 449,        0, 000
 450,        0, 000
 451,        0, 000
 452,        0, 000
 453,        0, 000
 454,        0, 000
 455,        0, 000
 456,        0, 000
 457,        0, 000
 458,        0, 000
 459,        0, 000
 460,        0, 000
 461,        0, 000
 462,        0, 000
